SUBJECT,Birthdate,Age,Sex,Date,Time,RecTime,Duration,Meaningful,Distant,TV,Noise,Silence,AWC,CTC,CVC,EXCLUDE,DNL,LogbookNaps,AWCNaps,Sleep,Comments
187,12/22/15,14m; 20d,FALSE,3/14/17,12.35,0,5,00:00:05,00:00:01,00:00:01,00:00:00,00:00:00,16,0,0,1,0,0,0,0,Experimenter explaining to parent how recorder works
279,2/10/16,20m; 8d,M,10/18/17,13.25,7780,300,00:01:23,00:02:36,00:00:02,00:00:02,00:00:57,233,6,10,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,13.3,8080,300,00:00:55,00:02:13,00:00:01,00:00:02,00:01:49,84,5,17,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,13.35,8380,300,00:01:45,00:01:22,00:00:00,00:00:11,00:01:42,159,2,9,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,13.4,8680,300,00:00:38,00:01:11,00:00:00,00:00:45,00:02:26,76,2,5,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,13.45,8980,300,00:01:46,00:00:33,00:00:01,00:00:01,00:02:39,380,4,11,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,13.5,9280,300,00:03:04,00:01:26,00:00:15,00:00:02,00:00:13,719,11,13,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,13.55,9580,300,00:01:51,00:02:12,00:00:02,00:00:34,00:00:21,368,7,13,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,14,9880,300,00:02:19,00:02:27,00:00:04,00:00:00,00:00:10,578,1,1,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,14.05,10180,300,00:02:08,00:02:18,00:00:11,00:00:08,00:00:15,556,3,3,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,14.1,10480,300,00:02:13,00:02:06,00:00:12,00:00:10,00:00:19,525,1,1,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,14.15,10780,300,00:02:45,00:01:54,00:00:05,00:00:00,00:00:16,609,3,5,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,14.2,11080,300,00:02:05,00:02:44,00:00:00,00:00:03,00:00:08,569,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,14.25,11380,300,00:02:10,00:01:37,00:00:08,00:00:00,00:01:05,501,3,5,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,14.3,11680,300,00:00:07,00:00:02,00:03:51,00:00:00,00:01:00,20,0,0,0,0,0,0,1,mom put music on for child and tells child to go to bed.
279,2/10/16,20m; 8d,M,10/18/17,14.35,11980,300,00:00:00,00:00:01,00:04:06,00:00:00,00:00:53,0,0,0,0,0,0,1,1,"radio going on in the background, child is asleep"
279,2/10/16,20m; 8d,M,10/18/17,14.4,12280,300,00:00:00,00:00:00,00:02:20,00:00:00,00:02:40,0,0,0,0,0,0,1,1,child is asleep
279,2/10/16,20m; 8d,M,10/18/17,14.45,12580,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,14.5,12880,300,00:01:06,00:00:17,00:00:05,00:00:02,00:03:30,4,1,7,0,0,0,0,1,"some movement going on in background and child wakes up and begins to cry, mom comes in towards end and begins feeding child"
279,2/10/16,20m; 8d,M,10/18/17,14.55,13180,300,00:00:02,00:00:05,00:00:14,00:00:00,00:04:39,3,1,2,0,0,0,0,1,child falls back asleep while eating
279,2/10/16,20m; 8d,M,10/18/17,15,13480,300,00:00:00,00:00:00,00:00:01,00:00:00,00:04:59,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.05,13780,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.1,14080,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.15,14380,300,00:00:01,00:00:00,00:00:00,00:00:02,00:04:57,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.2,14680,300,00:00:01,00:00:00,00:00:00,00:00:00,00:04:59,1,0,1,0,0,0,0,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.25,14980,300,00:00:01,00:00:00,00:00:00,00:00:00,00:04:59,0,0,1,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.3,15280,300,00:00:02,00:00:00,00:00:00,00:00:00,00:04:58,0,0,1,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.35,15580,300,00:00:00,00:00:00,00:00:00,00:00:01,00:04:59,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.4,15880,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.45,16180,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.5,16480,300,00:00:01,00:00:00,00:00:00,00:00:00,00:04:59,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,15.55,16780,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16,17080,300,00:00:00,00:00:01,00:00:00,00:00:01,00:04:58,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.05,17380,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.1,17680,300,00:00:44,00:00:20,00:00:00,00:00:03,00:03:53,25,4,12,0,0,0,0,1,child begins to cry during sleep and mom soothes child to go back to bed. Mom is talking to another adult in the room
279,2/10/16,20m; 8d,M,10/18/17,16.15,17980,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.2,18280,300,00:00:01,00:00:01,00:00:00,00:00:00,00:04:58,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.25,18580,300,00:00:01,00:00:00,00:00:00,00:00:01,00:04:58,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.3,18880,300,00:00:02,00:00:02,00:00:00,00:00:05,00:04:51,0,0,2,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.35,19180,300,00:00:05,00:00:07,00:00:00,00:00:02,00:04:46,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.4,19480,300,00:00:01,00:00:03,00:00:00,00:00:01,00:04:55,0,0,1,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.45,19780,300,00:00:00,00:00:01,00:00:00,00:00:00,00:04:59,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.5,20080,300,00:00:00,00:00:00,00:00:01,00:00:00,00:04:59,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,16.55,20380,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,17,20680,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,17.05,20980,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,17.1,21280,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,17.15,21580,300,00:00:00,00:00:00,00:00:00,00:00:00,00:05:00,0,0,0,0,0,0,1,1,NA
279,2/10/16,20m; 8d,M,10/18/17,17.2,21880,300,00:00:11,00:00:00,00:00:00,00:00:00,00:04:49,0,0,3,0,0,0,1,1,child wakes up crying during the end
279,2/10/16,20m; 8d,M,10/18/17,17.25,22180,300,00:01:42,00:01:46,00:00:00,00:00:06,00:01:26,238,9,23,0,0,0,0,0,mom comes in and picks up child- other children talking in the background
279,2/10/16,20m; 8d,M,10/18/17,17.3,22480,300,00:02:33,00:00:29,00:00:00,00:00:01,00:01:57,467,3,7,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,17.35,22780,300,00:01:32,00:01:36,00:00:00,00:00:22,00:01:30,127,6,22,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,17.4,23080,300,00:00:20,00:00:19,00:00:00,00:00:09,00:04:12,25,1,3,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,17.45,23380,300,00:00:58,00:00:51,00:00:42,00:00:03,00:02:26,173,2,5,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,17.5,23680,300,00:00:22,00:00:04,00:03:37,00:00:00,00:00:57,12,1,1,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,17.55,23980,300,00:00:47,00:00:26,00:02:14,00:00:07,00:01:26,82,1,7,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,18,24280,300,00:01:17,00:01:31,00:01:12,00:00:06,00:00:54,23,0,1,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,18.05,24580,300,00:01:26,00:02:03,00:00:07,00:00:16,00:01:08,151,2,8,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,18.1,24880,300,00:01:27,00:03:05,00:00:03,00:00:06,00:00:19,162,4,10,0,0,0,0,0,NA
279,2/10/16,20m; 8d,M,10/18/17,18.15,25180,174,00:00:33,00:01:44,00:00:00,00:00:14,00:00:23,84,2,5,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11,25354,295,00:01:02,00:01:20,00:00:33,00:00:03,00:01:57,155,4,13,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.05,25649,300,00:00:37,00:00:48,00:01:18,00:00:01,00:02:16,71,0,5,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.1,25949,300,00:00:07,00:00:24,00:01:58,00:00:02,00:02:29,0,0,2,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.15,26249,300,00:00:15,00:00:24,00:01:17,00:00:01,00:03:03,9,0,5,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.2,26549,300,00:00:05,00:00:10,00:03:19,00:00:00,00:01:26,11,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.25,26849,300,00:00:11,00:00:34,00:02:00,00:00:21,00:01:54,10,2,3,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.3,27149,300,00:00:37,00:00:51,00:02:06,00:00:05,00:01:21,10,0,4,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.35,27449,300,00:00:50,00:01:14,00:00:59,00:00:01,00:01:56,21,1,17,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.4,27749,300,00:00:40,00:01:33,00:01:04,00:00:07,00:01:36,34,5,25,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.45,28049,300,00:00:28,00:00:49,00:00:48,00:00:14,00:02:41,11,0,15,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.5,28349,300,00:00:58,00:01:17,00:01:08,00:00:08,00:01:29,47,2,12,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,11.55,28649,300,00:00:39,00:00:51,00:02:08,00:00:03,00:01:19,32,1,5,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12,28949,300,00:00:11,00:00:02,00:04:30,00:00:00,00:00:17,0,0,4,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.05,29249,300,00:00:21,00:00:11,00:03:53,00:00:00,00:00:35,39,0,1,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.1,29549,300,00:00:06,00:00:00,00:04:37,00:00:06,00:00:11,0,0,2,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.15,29849,300,00:00:09,00:00:05,00:04:27,00:00:00,00:00:19,11,0,4,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.2,30149,300,00:00:32,00:00:37,00:03:29,00:00:04,00:00:18,60,1,10,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.25,30449,300,00:00:34,00:00:24,00:03:21,00:00:05,00:00:36,27,1,4,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.3,30749,300,00:00:51,00:00:50,00:02:37,00:00:01,00:00:41,61,3,13,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.35,31049,300,00:01:15,00:01:52,00:00:34,00:00:08,00:01:11,110,4,14,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.4,31349,300,00:00:34,00:00:22,00:03:08,00:00:00,00:00:56,35,0,16,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.45,31649,300,00:00:47,00:02:25,00:00:12,00:00:04,00:01:32,97,2,8,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.5,31949,300,00:00:39,00:03:50,00:00:02,00:00:18,00:00:11,37,2,5,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,12.55,32249,300,00:00:37,00:04:17,00:00:01,00:00:05,00:00:00,44,1,9,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13,32549,300,00:00:50,00:03:51,00:00:00,00:00:12,00:00:07,27,3,25,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.05,32849,300,00:00:54,00:03:48,00:00:00,00:00:04,00:00:14,9,1,33,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.1,33149,300,00:00:17,00:03:41,00:00:00,00:00:12,00:00:50,63,1,2,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.15,33449,300,00:00:48,00:03:31,00:00:00,00:00:15,00:00:26,91,6,15,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.2,33749,300,00:00:39,00:04:12,00:00:00,00:00:08,00:00:01,44,1,19,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.25,34049,300,00:01:17,00:01:28,00:00:00,00:00:05,00:02:10,120,3,25,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.3,34349,300,00:00:52,00:00:53,00:00:01,00:00:03,00:03:11,77,6,10,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.35,34649,300,00:00:18,00:03:36,00:00:07,00:00:06,00:00:53,30,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.4,34949,300,00:00:19,00:04:34,00:00:00,00:00:01,00:00:06,0,0,1,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.45,35249,300,00:00:09,00:02:04,00:00:18,00:00:06,00:02:23,36,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.5,35549,300,00:00:00,00:00:06,00:03:05,00:00:11,00:01:38,0,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,13.55,35849,300,00:00:23,00:01:02,00:01:10,00:00:12,00:02:13,78,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,14,36149,300,00:00:00,00:02:31,00:00:00,00:01:36,00:00:53,0,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,14.05,36449,300,00:00:02,00:02:27,00:00:50,00:00:13,00:01:28,5,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,14.1,36749,300,00:00:30,00:00:52,00:00:12,00:00:00,00:03:26,90,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,14.15,37049,300,00:00:15,00:00:16,00:00:01,00:00:00,00:04:28,0,0,0,0,0,0,0,0,NA
279,2/10/16,20m; 10d,M,10/20/17,14.2,37349,273,00:03:05,00:00:46,00:00:07,00:00:06,00:00:29,32,1,7,0,0,0,0,0,NA
282,5/29/16,16m; 20d,M,10/19/17,11.1,0,16,00:00:11,00:00:05,00:00:00,00:00:00,00:00:00,37,0,0,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,9.15,16,44,00:00:05,00:00:06,00:00:00,00:00:00,00:00:33,7,0,1,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,9.2,60,300,00:00:33,00:00:21,00:00:03,00:00:02,00:04:01,33,0,8,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,9.25,360,300,00:00:06,00:00:03,00:00:00,00:00:02,00:04:49,12,0,5,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,9.3,660,300,00:00:26,00:00:07,00:00:01,00:00:01,00:04:25,107,0,0,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,9.35,960,300,00:00:08,00:00:15,00:00:00,00:00:02,00:04:35,25,0,2,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,9.4,1260,300,00:00:07,00:00:10,00:00:00,00:00:05,00:04:38,10,0,3,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,9.45,1560,300,00:00:45,00:00:29,00:00:00,00:00:03,00:03:43,94,2,3,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,9.5,1860,300,00:00:49,00:00:25,00:00:00,00:00:11,00:03:35,128,6,11,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,9.55,2160,300,00:00:31,00:00:21,00:00:00,00:00:07,00:04:01,95,3,6,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10,2460,300,00:00:44,00:00:28,00:00:00,00:00:08,00:03:40,84,3,8,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.05,2760,300,00:00:29,00:00:27,00:00:00,00:00:08,00:03:56,89,3,7,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.1,3060,300,00:00:02,00:00:12,00:00:00,00:00:01,00:04:45,0,0,3,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.15,3360,300,00:00:36,00:00:38,00:00:00,00:00:08,00:03:38,104,3,4,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.2,3660,300,00:01:19,00:00:34,00:00:00,00:00:15,00:02:52,151,8,23,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.25,3960,300,00:00:30,00:00:19,00:00:00,00:00:02,00:04:09,44,2,4,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.3,4260,300,00:00:09,00:00:07,00:00:00,00:00:00,00:04:44,49,0,0,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.35,4560,300,00:00:18,00:00:33,00:00:39,00:00:25,00:03:05,79,1,1,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.4,4860,300,00:00:23,00:00:19,00:03:30,00:00:00,00:00:48,40,2,8,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.45,5160,300,00:00:22,00:00:38,00:01:43,00:00:02,00:02:15,0,0,9,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,10.5,5460,216,00:00:58,00:00:42,00:00:30,00:00:37,00:00:49,91,1,17,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,12.15,5676,1,00:00:00,00:00:00,00:00:01,00:00:00,00:00:00,0,0,0,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,12.2,5677,300,00:00:23,00:00:26,00:04:11,00:00:00,00:00:01,3,0,9,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,12.25,5977,300,00:00:18,00:00:02,00:04:15,00:00:25,00:00:00,0,0,3,0,0,0,1,0,"child in car with mom and dad, mom and dad talking and mom also talking with child about birthday. AWC is very inaccurate."
282,5/29/16,16m; 23d,M,10/22/17,12.3,6277,300,00:00:17,00:00:04,00:04:27,00:00:12,00:00:00,0,0,1,0,0,0,1,0,NA
282,5/29/16,16m; 23d,M,10/22/17,12.35,6577,300,00:00:08,00:00:04,00:04:47,00:00:00,00:00:01,0,0,2,0,0,0,1,0,NA
282,5/29/16,16m; 23d,M,10/22/17,12.4,6877,300,00:00:12,00:00:00,00:04:48,00:00:00,00:00:00,0,0,1,0,0,0,1,0,mom talking with dad and telling child to sleep. AWC very inaccurate.
282,5/29/16,16m; 23d,M,10/22/17,12.45,7177,300,00:00:10,00:00:06,00:04:44,00:00:00,00:00:00,0,0,0,0,0,0,1,0,NA
282,5/29/16,16m; 23d,M,10/22/17,12.5,7477,300,00:00:03,00:00:05,00:04:52,00:00:00,00:00:00,0,0,2,0,0,0,1,0,mom singing to child in the car. AWC very inaccurate.
282,5/29/16,16m; 23d,M,10/22/17,12.55,7777,300,00:00:35,00:01:24,00:02:23,00:00:06,00:00:32,126,0,0,0,0,0,0,1,can hear heavy sleeping breathing for majority of time
282,5/29/16,16m; 23d,M,10/22/17,13,8077,300,00:01:22,00:00:42,00:00:50,00:00:00,00:02:06,302,1,1,0,0,0,0,1,mom talking to dad and mentions that child is asleep
282,5/29/16,16m; 23d,M,10/22/17,13.05,8377,300,00:00:38,00:00:55,00:00:04,00:00:21,00:03:02,153,0,0,0,0,0,0,1,mom and dad talking in the car
282,5/29/16,16m; 23d,M,10/22/17,13.1,8677,300,00:00:44,00:01:35,00:00:05,00:00:00,00:02:36,159,0,0,0,0,0,0,1,mom and dad talking in the car
282,5/29/16,16m; 23d,M,10/22/17,13.15,8977,300,00:00:54,00:02:23,00:00:01,00:00:21,00:01:21,159,1,1,0,0,0,0,1,mom and dad talking in the car
282,5/29/16,16m; 23d,M,10/22/17,13.2,9277,300,00:00:53,00:00:48,00:00:00,00:01:09,00:02:10,226,1,1,0,0,0,0,1,mom and dad talking in the car
282,5/29/16,16m; 23d,M,10/22/17,13.25,9577,300,00:00:40,00:00:50,00:00:02,00:00:56,00:02:32,168,0,0,0,0,0,0,1,mom and dad talking in the car
282,5/29/16,16m; 23d,M,10/22/17,13.3,9877,300,00:01:02,00:02:26,00:00:00,00:00:03,00:01:29,159,4,12,0,0,0,0,0,child woken up during first part of segment. Arrived to destination.
282,5/29/16,16m; 23d,M,10/22/17,13.35,10177,300,00:00:43,00:03:44,00:00:00,00:00:15,00:00:18,187,2,4,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,13.4,10477,300,00:00:19,00:04:26,00:00:00,00:00:15,00:00:00,50,1,3,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,13.45,10777,300,00:00:23,00:04:30,00:00:00,00:00:09,00:00:00,87,2,3,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,13.5,11077,300,00:00:01,00:04:50,00:00:00,00:00:08,00:00:01,0,0,0,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,13.55,11377,300,00:00:11,00:04:19,00:00:00,00:00:30,00:00:00,44,0,0,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14,11677,300,00:00:37,00:04:16,00:00:00,00:00:06,00:00:01,162,2,2,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14.05,11977,300,00:00:31,00:04:07,00:00:00,00:00:21,00:00:01,111,3,6,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14.1,12277,300,00:00:08,00:04:26,00:00:00,00:00:23,00:00:03,42,1,1,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14.15,12577,300,00:00:31,00:04:20,00:00:00,00:00:09,00:00:00,41,5,17,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14.2,12877,300,00:00:21,00:04:39,00:00:00,00:00:00,00:00:00,43,3,9,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14.25,13177,300,00:00:08,00:04:01,00:00:00,00:00:51,00:00:00,47,0,2,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14.3,13477,300,00:00:11,00:03:37,00:00:00,00:01:14,00:00:00,19,0,4,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14.35,13777,300,00:00:15,00:04:46,00:00:00,00:00:01,00:00:00,7,0,3,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14.4,14077,300,00:00:04,00:04:56,00:00:00,00:00:00,00:00:00,0,0,4,0,0,0,1,0,"In a noisy area, mom talking to child, AWC inaccurate."
282,5/29/16,16m; 23d,M,10/22/17,14.45,14377,300,00:00:00,00:04:44,00:00:00,00:00:16,00:00:00,0,0,0,0,0,0,1,0,"In a noisy area, mom talking to child, AWC inaccurate."
282,5/29/16,16m; 23d,M,10/22/17,14.5,14677,300,00:00:06,00:04:53,00:00:00,00:00:01,00:00:00,7,0,2,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,14.55,14977,300,00:00:06,00:04:41,00:00:00,00:00:13,00:00:00,25,0,1,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15,15277,300,00:00:14,00:04:31,00:00:00,00:00:15,00:00:00,66,1,3,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15.05,15577,300,00:00:07,00:04:53,00:00:00,00:00:00,00:00:00,20,1,2,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15.1,15877,300,00:00:15,00:04:37,00:00:00,00:00:08,00:00:00,34,2,4,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15.15,16177,300,00:00:03,00:04:56,00:00:00,00:00:01,00:00:00,0,0,1,0,0,0,1,0,mom and child at museum
282,5/29/16,16m; 23d,M,10/22/17,15.2,16477,300,00:00:09,00:04:48,00:00:01,00:00:00,00:00:02,0,0,2,0,0,0,1,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15.25,16777,300,00:00:12,00:04:43,00:00:00,00:00:02,00:00:03,0,0,1,0,0,0,1,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15.3,17077,300,00:00:18,00:04:39,00:00:00,00:00:01,00:00:02,0,0,1,0,0,0,1,0,mom and child at museum
282,5/29/16,16m; 23d,M,10/22/17,15.35,17377,300,00:00:31,00:04:28,00:00:00,00:00:00,00:00:01,16,0,7,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15.4,17677,300,00:00:19,00:03:02,00:00:03,00:00:07,00:01:29,8,0,4,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15.45,17977,300,00:00:43,00:02:28,00:00:01,00:00:01,00:01:47,20,1,3,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15.5,18277,300,00:00:01,00:04:38,00:00:00,00:00:21,00:00:00,0,0,0,0,0,0,0,0,NA
282,5/29/16,16m; 23d,M,10/22/17,15.55,18577,300,00:00:13,00:04:36,00:00:02,00:00:00,00:00:09,41,0,0,0,0,0,0,0,NA
